Timestamp,Human readable date,weather_station_865733023974652_solar_radiation
1627022987040,2021-07-23 01:49:47,0.0
1627022686097,2021-07-23 01:44:46,0.0
1627022382437,2021-07-23 01:39:42,0.0
1627022086937,2021-07-23 01:34:46,0.0
1627021785987,2021-07-23 01:29:45,0.0
1627021485690,2021-07-23 01:24:45,0.0
1627021186482,2021-07-23 01:19:46,0.0
1627020890298,2021-07-23 01:14:50,0.0
1627020586883,2021-07-23 01:09:46,0.0
1627020286505,2021-07-23 01:04:46,0.0
1627019983867,2021-07-23 00:59:43,0.0
1627019685237,2021-07-23 00:54:45,0.0
1627019384555,2021-07-23 00:49:44,0.0
1627019085366,2021-07-23 00:44:45,0.0
1627018788193,2021-07-23 00:39:48,0.0
1627018489682,2021-07-23 00:34:49,0.0
1627018184208,2021-07-23 00:29:44,0.0
1627017888484,2021-07-23 00:24:48,0.0
1627017587621,2021-07-23 00:19:47,0.0
1627017284746,2021-07-23 00:14:44,0.0
1627016988289,2021-07-23 00:09:48,0.0
1627016686323,2021-07-23 00:04:46,0.0
1627016390199,2021-07-22 23:59:50,0.0
1627016085593,2021-07-22 23:54:45,0.0
1627015785093,2021-07-22 23:49:45,0.0
1627015486075,2021-07-22 23:44:46,0.0
1627015187903,2021-07-22 23:39:47,0.0
1627014888289,2021-07-22 23:34:48,0.0
1627014591174,2021-07-22 23:29:51,0.0
1627014288516,2021-07-22 23:24:48,0.0
1627013986136,2021-07-22 23:19:46,0.0
1627013689223,2021-07-22 23:14:49,0.0
1627013386185,2021-07-22 23:09:46,0.0
1627013092066,2021-07-22 23:04:52,0.0
1627012786867,2021-07-22 22:59:46,0.0
1627012488861,2021-07-22 22:54:48,0.0
1627012188529,2021-07-22 22:49:48,0.0
1627011886589,2021-07-22 22:44:46,0.0
1627011590090,2021-07-22 22:39:50,0.0
1627011289967,2021-07-22 22:34:49,0.0
1627010989293,2021-07-22 22:29:49,0.0
1627010690208,2021-07-22 22:24:50,0.0
1627010388083,2021-07-22 22:19:48,0.0
1627010087368,2021-07-22 22:14:47,0.0
1627009790738,2021-07-22 22:09:50,0.0
1627009490047,2021-07-22 22:04:50,0.0
1627009193103,2021-07-22 21:59:53,0.0
1627008887896,2021-07-22 21:54:47,0.0
1627008588586,2021-07-22 21:49:48,0.0
1627008291409,2021-07-22 21:44:51,0.0
1627007989341,2021-07-22 21:39:49,0.0
1627007689146,2021-07-22 21:34:49,0.0
1627007391947,2021-07-22 21:29:51,0.0
1627007090492,2021-07-22 21:24:50,0.0
1627006794482,2021-07-22 21:19:54,0.0
1627006492281,2021-07-22 21:14:52,0.0
1627006189448,2021-07-22 21:09:49,0.0
1627005893990,2021-07-22 21:04:53,0.0
1627005589691,2021-07-22 20:59:49,0.0
1627005290082,2021-07-22 20:54:50,0.0
1627004993257,2021-07-22 20:49:53,0.0
1627004689770,2021-07-22 20:44:49,0.0
1627004395435,2021-07-22 20:39:55,0.0
1627004090689,2021-07-22 20:34:50,0.0
1627003794678,2021-07-22 20:29:54,0.0
1627003494063,2021-07-22 20:24:54,0.0
1627003190881,2021-07-22 20:19:50,0.0
1627002891391,2021-07-22 20:14:51,0.0
1627002594231,2021-07-22 20:09:54,0.0
1627002293294,2021-07-22 20:04:53,0.0
1627001997508,2021-07-22 19:59:57,0.0
1627001694206,2021-07-22 19:54:54,0.0
1627001394580,2021-07-22 19:49:54,0.0
1627001094684,2021-07-22 19:44:54,0.0
1627000792432,2021-07-22 19:39:52,0.0
1627000495669,2021-07-22 19:34:55,0.0
1627000198028,2021-07-22 19:29:58,0.0
1626999897499,2021-07-22 19:24:57,0.0
1626999595498,2021-07-22 19:19:55,0.0
1626999293184,2021-07-22 19:14:53,0.0
1626998998629,2021-07-22 19:09:58,0.0
1626998701964,2021-07-22 19:05:01,0.0
1626998393790,2021-07-22 18:59:53,0.0
1626998096743,2021-07-22 18:54:56,0.0
1626997797347,2021-07-22 18:49:57,0.0
1626997494231,2021-07-22 18:44:54,0.0
1626997197383,2021-07-22 18:39:57,0.0
1626996896856,2021-07-22 18:34:56,0.0
1626996597305,2021-07-22 18:29:57,0.0
1626996294308,2021-07-22 18:24:54,0.0
1626995998822,2021-07-22 18:19:58,0.0
1626995697712,2021-07-22 18:14:57,0.0
1626995395149,2021-07-22 18:09:55,4.0
1626995098332,2021-07-22 18:04:58,5.0
1626994796272,2021-07-22 17:59:56,15.0
1626994499889,2021-07-22 17:54:59,19.0
1626994198905,2021-07-22 17:49:58,28.0
1626993896434,2021-07-22 17:44:56,40.0
1626993598810,2021-07-22 17:39:58,31.0
1626993303596,2021-07-22 17:35:03,35.0
1626992998951,2021-07-22 17:29:58,49.0
1626992698631,2021-07-22 17:24:58,42.0
1626992397066,2021-07-22 17:19:57,42.0
1626992103004,2021-07-22 17:15:03,47.0
1626991800070,2021-07-22 17:10:00,60.0
1626991499654,2021-07-22 17:04:59,57.0
1626991200268,2021-07-22 17:00:00,60.0
1626990897305,2021-07-22 16:54:57,62.0
1626990597845,2021-07-22 16:49:57,75.0
1626990298506,2021-07-22 16:44:58,70.0
1626989999328,2021-07-22 16:39:59,74.0
1626989699790,2021-07-22 16:34:59,85.0
1626989400356,2021-07-22 16:30:00,80.0
1626989100740,2021-07-22 16:25:00,79.0
1626988801405,2021-07-22 16:20:01,77.0
1626988501628,2021-07-22 16:15:01,75.0
1626988202830,2021-07-22 16:10:02,117.0
1626987901997,2021-07-22 16:05:01,137.0
1626987601635,2021-07-22 16:00:01,203.0
1626987300377,2021-07-22 15:55:00,109.0
1626987004739,2021-07-22 15:50:04,107.0
1626986699514,2021-07-22 15:44:59,106.0
1626986404592,2021-07-22 15:40:04,105.0
1626986102669,2021-07-22 15:35:02,100.0
1626985800395,2021-07-22 15:30:00,128.0
1626985503094,2021-07-22 15:25:03,147.0
1626985200468,2021-07-22 15:20:00,230.0
1626984904771,2021-07-22 15:15:04,227.0
1626984606150,2021-07-22 15:10:06,236.0
1626984302532,2021-07-22 15:05:02,237.0
1626984001231,2021-07-22 15:00:01,310.0
1626983703735,2021-07-22 14:55:03,272.0
1626983404207,2021-07-22 14:50:04,224.0
1626983101805,2021-07-22 14:45:01,227.0
1626982801868,2021-07-22 14:40:01,233.0
1626982503932,2021-07-22 14:35:03,218.0
1626982203368,2021-07-22 14:30:03,133.0
1626981905271,2021-07-22 14:25:05,131.0
1626981605605,2021-07-22 14:20:05,214.0
1626981308241,2021-07-22 14:15:08,223.0
1626981002896,2021-07-22 14:10:02,291.0
1626980703441,2021-07-22 14:05:03,246.0
1626980403546,2021-07-22 14:00:03,271.0
1626980108527,2021-07-22 13:55:08,245.0
1626979805277,2021-07-22 13:50:05,230.0
1626979506436,2021-07-22 13:45:06,277.0
1626979204469,2021-07-22 13:40:04,287.0
1626978907172,2021-07-22 13:35:07,398.0
1626978606469,2021-07-22 13:30:06,240.0
1626978304564,2021-07-22 13:25:04,233.0
1626978007648,2021-07-22 13:20:07,545.0
1626977706606,2021-07-22 13:15:06,535.0
1626977412832,2021-07-22 13:10:12,246.0
1626977108226,2021-07-22 13:05:08,366.0
1626976809185,2021-07-22 13:00:09,570.0
1626976507077,2021-07-22 12:55:07,232.0
1626976208614,2021-07-22 12:50:08,200.0
1626975905888,2021-07-22 12:45:05,502.0
1626975608454,2021-07-22 12:40:08,292.0
1626975308505,2021-07-22 12:35:08,611.0
1626975009181,2021-07-22 12:30:09,145.0
1626974712430,2021-07-22 12:25:12,145.0
1626974406255,2021-07-22 12:20:06,388.0
1626974109705,2021-07-22 12:15:09,614.0
1626973808040,2021-07-22 12:10:08,586.0
1626973506791,2021-07-22 12:05:06,586.0
1626973209328,2021-07-22 12:00:09,602.0
1626972909497,2021-07-22 11:55:09,661.0
1626972612395,2021-07-22 11:50:12,150.0
1626972309727,2021-07-22 11:45:09,220.0
1626972010044,2021-07-22 11:40:10,264.0
1626971710115,2021-07-22 11:35:10,223.0
1626971413343,2021-07-22 11:30:13,573.0
1626971107506,2021-07-22 11:25:07,228.0
1626970814149,2021-07-22 11:20:14,242.0
1626970507463,2021-07-22 11:15:07,233.0
1626970215320,2021-07-22 11:10:15,206.0
1626969907893,2021-07-22 11:05:07,225.0
1626969610700,2021-07-22 11:00:10,204.0
1626969309007,2021-07-22 10:55:09,205.0
1626969011159,2021-07-22 10:50:11,204.0
1626968712024,2021-07-22 10:45:12,230.0
1626968409597,2021-07-22 10:40:09,175.0
1626968109166,2021-07-22 10:35:09,482.0
1626967808728,2021-07-22 10:30:08,510.0
1626967518820,2021-07-22 10:25:18,229.0
1626967215131,2021-07-22 10:20:15,511.0
1626966910503,2021-07-22 10:15:10,200.0
1626966614930,2021-07-22 10:10:14,209.0
1626966313247,2021-07-22 10:05:13,494.0
1626966012027,2021-07-22 10:00:12,424.0
1626965710743,2021-07-22 09:55:10,439.0
1626965409979,2021-07-22 09:50:09,436.0
1626965113579,2021-07-22 09:45:13,188.0
1626964816292,2021-07-22 09:40:16,369.0
1626964513439,2021-07-22 09:35:13,396.0
1626964210748,2021-07-22 09:30:10,389.0
1626963914348,2021-07-22 09:25:14,340.0
1626963615366,2021-07-22 09:20:15,337.0
1626963311483,2021-07-22 09:15:11,333.0
1626963011367,2021-07-22 09:10:11,331.0
1626962714318,2021-07-22 09:05:14,337.0
1626962415043,2021-07-22 09:00:15,131.0
1626962115212,2021-07-22 08:55:15,336.0
1626961815570,2021-07-22 08:50:15,297.0
1626961514347,2021-07-22 08:45:14,317.0
1626961217774,2021-07-22 08:40:17,345.0
1626960912547,2021-07-22 08:35:12,339.0
1626960615787,2021-07-22 08:30:15,308.0
1626960315310,2021-07-22 08:25:15,294.0
1626960012488,2021-07-22 08:20:12,284.0
1626959715186,2021-07-22 08:15:15,281.0
1626959412707,2021-07-22 08:10:12,272.0
1626959118181,2021-07-22 08:05:18,260.0
1626958817105,2021-07-22 08:00:17,255.0
1626958619826,2021-07-22 07:56:59,250.0
1626958213204,2021-07-22 07:50:13,246.0
1626957916271,2021-07-22 07:45:16,238.0
1626957616050,2021-07-22 07:40:16,230.0
1626957316124,2021-07-22 07:35:16,227.0
1626957014290,2021-07-22 07:30:14,221.0
1626956713792,2021-07-22 07:25:13,218.0
1626956422508,2021-07-22 07:20:22,210.0
1626956057905,2021-07-22 07:14:17,201.0
1626951748137,2021-07-22 06:02:28,0.0
1626951448892,2021-07-22 05:57:28,0.0
1626951147412,2021-07-22 05:52:27,0.0
1626950850444,2021-07-22 05:47:30,0.0
1626950550426,2021-07-22 05:42:30,0.0
1626950247294,2021-07-22 05:37:27,0.0
1626949953764,2021-07-22 05:32:33,0.0
1626949647904,2021-07-22 05:27:27,0.0
1626949350427,2021-07-22 05:22:30,0.0
1626949053646,2021-07-22 05:17:33,0.0
1626948748171,2021-07-22 05:12:28,0.0
1626948451252,2021-07-22 05:07:31,0.0
1626948153520,2021-07-22 05:02:33,0.0
1626947848524,2021-07-22 04:57:28,0.0
1626947547825,2021-07-22 04:52:27,0.0
1626947248606,2021-07-22 04:47:28,0.0
1626946949747,2021-07-22 04:42:29,0.0
1626946654687,2021-07-22 04:37:34,0.0
1626946348348,2021-07-22 04:32:28,0.0
1626946051843,2021-07-22 04:27:31,0.0
1626945751825,2021-07-22 04:22:31,0.0
1626945450431,2021-07-22 04:17:30,0.0
1626945148806,2021-07-22 04:12:28,0.0
1626944848815,2021-07-22 04:07:28,0.0
1626944548833,2021-07-22 04:02:28,0.0
1626944255593,2021-07-22 03:57:35,0.0
1626943949049,2021-07-22 03:52:29,0.0
1626943649205,2021-07-22 03:47:29,0.0
1626943354444,2021-07-22 03:42:34,0.0
1626943049397,2021-07-22 03:37:29,0.0
1626942748535,2021-07-22 03:32:28,0.0
1626942454739,2021-07-22 03:27:34,0.0
1626942149486,2021-07-22 03:22:29,0.0
1626941852368,2021-07-22 03:17:32,0.0
1626941552541,2021-07-22 03:12:32,0.0
1626941248919,2021-07-22 03:07:28,0.0
1626940952605,2021-07-22 03:02:32,0.0
1626940651378,2021-07-22 02:57:31,0.0
1626940348946,2021-07-22 02:52:28,0.0
1626940056295,2021-07-22 02:47:36,0.0
1626939752268,2021-07-22 02:42:32,0.0
1626939453727,2021-07-22 02:37:33,0.0
1626939152204,2021-07-22 02:32:32,0.0
1626938852037,2021-07-22 02:27:32,0.0
1626938553695,2021-07-22 02:22:33,0.0
1626938255608,2021-07-22 02:17:35,0.0
1626937950028,2021-07-22 02:12:30,0.0
1626937649299,2021-07-22 02:07:29,0.0
1626937352145,2021-07-22 02:02:32,0.0
1626937050123,2021-07-22 01:57:30,0.0
1626936750163,2021-07-22 01:52:30,0.0
1626936453207,2021-07-22 01:47:33,0.0
1626936151330,2021-07-22 01:42:31,0.0
1626935852409,2021-07-22 01:37:32,0.0
1626935555739,2021-07-22 01:32:35,0.0
1626935250306,2021-07-22 01:27:30,0.0
1626934956928,2021-07-22 01:22:36,0.0
1626934653205,2021-07-22 01:17:33,0.0
1626934349755,2021-07-22 01:12:29,0.0
1626934052353,2021-07-22 01:07:32,0.0
1626933750270,2021-07-22 01:02:30,0.0
1626933449792,2021-07-22 00:57:29,0.0
1626933154205,2021-07-22 00:52:34,0.0
1626932853059,2021-07-22 00:47:33,0.0
1626932552922,2021-07-22 00:42:32,0.0
1626932253699,2021-07-22 00:37:33,0.0
1626931951966,2021-07-22 00:32:31,0.0
1626931651205,2021-07-22 00:27:31,0.0
1626931350112,2021-07-22 00:22:30,0.0
1626931052253,2021-07-22 00:17:32,0.0
1626930751105,2021-07-22 00:12:31,0.0
1626930452647,2021-07-22 00:07:32,0.0
1626930151592,2021-07-22 00:02:31,0.0
1626929853769,2021-07-21 23:57:33,0.0
1626929550813,2021-07-21 23:52:30,0.0
1626929256966,2021-07-21 23:47:36,0.0
1626928951785,2021-07-21 23:42:31,0.0
1626928653992,2021-07-21 23:37:33,0.0
1626928351166,2021-07-21 23:32:31,0.0
1626928057873,2021-07-21 23:27:37,0.0
1626927751549,2021-07-21 23:22:31,0.0
1626927455041,2021-07-21 23:17:35,0.0
1626927151501,2021-07-21 23:12:31,0.0
1626926851413,2021-07-21 23:07:31,0.0
1626926554909,2021-07-21 23:02:34,0.0
1626926252676,2021-07-21 22:57:32,0.0
1626925955522,2021-07-21 22:52:35,0.0
1626925655190,2021-07-21 22:47:35,0.0
1626925354553,2021-07-21 22:42:34,0.0
1626925053078,2021-07-21 22:37:33,0.0
1626924751832,2021-07-21 22:32:31,0.0
1626924452826,2021-07-21 22:27:32,0.0
1626924154777,2021-07-21 22:22:34,0.0
1626923853373,2021-07-21 22:17:33,0.0
1626923555174,2021-07-21 22:12:35,0.0
1626923259259,2021-07-21 22:07:39,0.0
1626922955559,2021-07-21 22:02:35,0.0
1626922652468,2021-07-21 21:57:32,0.0
1626922358671,2021-07-21 21:52:38,0.0
1626922055704,2021-07-21 21:47:35,0.0
1626921753119,2021-07-21 21:42:33,0.0
1626921453535,2021-07-21 21:37:33,0.0
1626921153143,2021-07-21 21:32:33,0.0
1626920854221,2021-07-21 21:27:34,0.0
1626920553510,2021-07-21 21:22:33,0.0
1626920256635,2021-07-21 21:17:36,0.0
1626919956988,2021-07-21 21:12:36,0.0
1626919654993,2021-07-21 21:07:34,0.0
1626919357151,2021-07-21 21:02:37,0.0
1626919054340,2021-07-21 20:57:34,0.0
1626918756197,2021-07-21 20:52:36,0.0
1626918461185,2021-07-21 20:47:41,0.0
1626918156087,2021-07-21 20:42:36,0.0
1626917853869,2021-07-21 20:37:33,0.0
1626917559507,2021-07-21 20:32:39,0.0
1626917254940,2021-07-21 20:27:34,0.0
1626916954524,2021-07-21 20:22:34,0.0
1626916661012,2021-07-21 20:17:41,0.0
1626916355350,2021-07-21 20:12:35,0.0
1626916057456,2021-07-21 20:07:37,0.0
1626915755006,2021-07-21 20:02:35,0.0
1626915455269,2021-07-21 19:57:35,0.0
1626915160702,2021-07-21 19:52:40,0.0
1626914855308,2021-07-21 19:47:35,0.0
1626914555032,2021-07-21 19:42:35,0.0
1626914261909,2021-07-21 19:37:41,0.0
1626913957925,2021-07-21 19:32:37,0.0
1626913655668,2021-07-21 19:27:35,0.0
1626913361281,2021-07-21 19:22:41,0.0
1626913055387,2021-07-21 19:17:35,0.0
1626912759469,2021-07-21 19:12:39,0.0
1626912459241,2021-07-21 19:07:39,0.0
1626912156970,2021-07-21 19:02:36,0.0
1626911862863,2021-07-21 18:57:42,0.0
1626911559190,2021-07-21 18:52:39,0.0
1626911261447,2021-07-21 18:47:41,0.0
1626910957382,2021-07-21 18:42:37,0.0
1626910657165,2021-07-21 18:37:37,0.0
1626910360387,2021-07-21 18:32:40,0.0
1626910060609,2021-07-21 18:27:40,0.0
1626909757305,2021-07-21 18:22:37,0.0
1626909463906,2021-07-21 18:17:43,0.0
1626909160149,2021-07-21 18:12:40,0.0
1626908860759,2021-07-21 18:07:40,4.0
1626908563718,2021-07-21 18:02:43,10.0
1626908257005,2021-07-21 17:57:37,15.0
1626907961093,2021-07-21 17:52:41,15.0
1626907658248,2021-07-21 17:47:38,19.0
1626907360603,2021-07-21 17:42:40,24.0
1626907060998,2021-07-21 17:37:40,26.0
1626906757770,2021-07-21 17:32:37,29.0
1626906461667,2021-07-21 17:27:41,36.0
1626906161530,2021-07-21 17:22:41,46.0
1626905860008,2021-07-21 17:17:40,50.0
1626905562724,2021-07-21 17:12:42,49.0
1626905259452,2021-07-21 17:07:39,60.0
1626904963683,2021-07-21 17:02:43,205.0
1626904663757,2021-07-21 16:57:43,204.0
1626904362047,2021-07-21 16:52:42,214.0
1626904065420,2021-07-21 16:47:45,54.0
1626903765669,2021-07-21 16:42:45,224.0
1626903462682,2021-07-21 16:37:42,230.0
1626903163282,2021-07-21 16:32:43,237.0
1626902859627,2021-07-21 16:27:39,242.0
1626902565305,2021-07-21 16:22:45,242.0
1626902260958,2021-07-21 16:17:40,251.0
1626901961887,2021-07-21 16:12:41,263.0
1626901663154,2021-07-21 16:07:43,270.0
1626901363823,2021-07-21 16:02:43,292.0
1626901064314,2021-07-21 15:57:44,244.0
1626900767250,2021-07-21 15:52:47,339.0
1626900464507,2021-07-21 15:47:44,261.0
1626900169324,2021-07-21 15:42:49,157.0
1626899864944,2021-07-21 15:37:44,146.0
1626899566325,2021-07-21 15:32:46,188.0
1626899268868,2021-07-21 15:27:48,169.0
1626898967720,2021-07-21 15:22:47,150.0
1626898664170,2021-07-21 15:17:44,194.0
1626898366921,2021-07-21 15:12:46,238.0
1626898061700,2021-07-21 15:07:41,210.0
1626897763907,2021-07-21 15:02:43,277.0
1626897466719,2021-07-21 14:57:46,379.0
1626897168220,2021-07-21 14:52:48,354.0
1626896865863,2021-07-21 14:47:45,390.0
1626896542167,2021-07-21 14:42:22,369.0
1626896266788,2021-07-21 14:37:46,433.0
1626895940971,2021-07-21 14:32:20,441.0
1626895665660,2021-07-21 14:27:45,458.0
1626895342646,2021-07-21 14:22:22,226.0
1626895044179,2021-07-21 14:17:24,240.0
1626894717771,2021-07-21 14:11:57,317.0
1626894394051,2021-07-21 14:06:34,336.0
1626894093904,2021-07-21 14:01:33,336.0
1626893800470,2021-07-21 13:56:40,510.0
1626893464004,2021-07-21 13:51:04,422.0
1626893167408,2021-07-21 13:46:07,425.0
1626892864862,2021-07-21 13:41:04,251.0
1626892567717,2021-07-21 13:36:07,447.0
1626892271342,2021-07-21 13:31:11,221.0
1626891964628,2021-07-21 13:26:04,222.0
1626891672523,2021-07-21 13:21:12,298.0
1626891365734,2021-07-21 13:16:05,299.0
1626891068004,2021-07-21 13:11:08,624.0
1626890769141,2021-07-21 13:06:09,601.0
1626890468658,2021-07-21 13:01:08,239.0
1626890169825,2021-07-21 12:56:09,342.0
1626889872407,2021-07-21 12:51:12,579.0
1626889567653,2021-07-21 12:46:07,394.0
1626889270646,2021-07-21 12:41:10,223.0
1626888969259,2021-07-21 12:36:09,652.0
1626888669677,2021-07-21 12:31:09,308.0
1626888367984,2021-07-21 12:26:07,639.0
1626888072064,2021-07-21 12:21:12,620.0
1626887774520,2021-07-21 12:16:14,621.0
1626887470301,2021-07-21 12:11:10,633.0
1626887167966,2021-07-21 12:06:07,605.0
1626886872794,2021-07-21 12:01:12,530.0
1626886568151,2021-07-21 11:56:08,576.0
1626886267646,2021-07-21 11:51:07,566.0
1626885968625,2021-07-21 11:46:08,568.0
1626885668449,2021-07-21 11:41:08,611.0
1626885374346,2021-07-21 11:36:14,620.0
1626885074228,2021-07-21 11:31:14,630.0
1626884768908,2021-07-21 11:26:08,626.0
1626884475760,2021-07-21 11:21:15,132.0
1626884169932,2021-07-21 11:16:09,110.0
1626883871987,2021-07-21 11:11:11,95.0
1626883570628,2021-07-21 11:06:10,106.0
1626883273409,2021-07-21 11:01:13,508.0
1626882976504,2021-07-21 10:56:16,431.0
1626882673268,2021-07-21 10:51:13,572.0
1626882377792,2021-07-21 10:46:17,593.0
1626882071399,2021-07-21 10:41:11,639.0
1626881773259,2021-07-21 10:36:13,592.0
1626881474725,2021-07-21 10:31:14,145.0
1626881170833,2021-07-21 10:26:10,620.0
1626880874878,2021-07-21 10:21:14,140.0
1626880574371,2021-07-21 10:16:14,215.0
1626880275825,2021-07-21 10:11:15,452.0
1626879974056,2021-07-21 10:06:14,516.0
1626879672825,2021-07-21 10:01:12,483.0
1626879375926,2021-07-21 09:56:15,478.0
1626879073028,2021-07-21 09:51:13,470.0
1626878776698,2021-07-21 09:46:16,491.0
1626878476367,2021-07-21 09:41:16,448.0
1626878176031,2021-07-21 09:36:16,453.0
1626877876361,2021-07-21 09:31:16,415.0
1626877574660,2021-07-21 09:26:14,412.0
1626877281765,2021-07-21 09:21:21,401.0
1626876974941,2021-07-21 09:16:14,393.0
1626876674762,2021-07-21 09:11:14,406.0
1626876377211,2021-07-21 09:06:17,409.0
1626876075072,2021-07-21 09:01:15,422.0
1626875778265,2021-07-21 08:56:18,354.0
1626875475804,2021-07-21 08:51:15,365.0
1626875177073,2021-07-21 08:46:17,351.0
1626874878851,2021-07-21 08:41:18,352.0
1626874575632,2021-07-21 08:36:15,349.0
1626874277351,2021-07-21 08:31:17,318.0
1626873979708,2021-07-21 08:26:19,307.0
1626873679412,2021-07-21 08:21:19,301.0
1626873378653,2021-07-21 08:16:18,294.0
1626873080376,2021-07-21 08:11:20,288.0
1626872779894,2021-07-21 08:06:19,281.0
1626872481379,2021-07-21 08:01:21,263.0
1626872178333,2021-07-21 07:56:18,255.0
1626871878358,2021-07-21 07:51:18,250.0
1626871578622,2021-07-21 07:46:18,239.0
1626871281935,2021-07-21 07:41:21,238.0
1626870985028,2021-07-21 07:36:25,236.0
1626870678577,2021-07-21 07:31:18,229.0
1626870381562,2021-07-21 07:26:21,224.0
1626870084848,2021-07-21 07:21:24,216.0
1626869778362,2021-07-21 07:16:18,211.0
1626869482302,2021-07-21 07:11:22,203.0
1626867599184,2021-07-21 06:39:59,24.0
1626859652598,2021-07-21 04:27:32,0.0
1626859346950,2021-07-21 04:22:26,0.0
1626859045902,2021-07-21 04:17:25,0.0
1626858752053,2021-07-21 04:12:32,0.0
1626858447483,2021-07-21 04:07:27,0.0
1626858150384,2021-07-21 04:02:30,0.0
1626857849679,2021-07-21 03:57:29,0.0
1626857554591,2021-07-21 03:52:34,0.0
1626857227994,2021-07-21 03:47:07,0.0
1626856925368,2021-07-21 03:42:05,0.0
1626856630599,2021-07-21 03:37:10,0.0
1626856324645,2021-07-21 03:32:04,0.0
1626856039087,2021-07-21 03:27:19,0.0
1626855728534,2021-07-21 03:22:08,0.0
1626855429993,2021-07-21 03:17:09,0.0
1626855130439,2021-07-21 03:12:10,0.0
1626854828592,2021-07-21 03:07:08,0.0
1626854525947,2021-07-21 03:02:05,0.0
1626854229982,2021-07-21 02:57:09,0.0
1626853936605,2021-07-21 02:52:16,0.0
1626853627910,2021-07-21 02:47:07,0.0
1626853328311,2021-07-21 02:42:08,0.0
1626853114691,2021-07-21 02:38:34,0.0
1626852726311,2021-07-21 02:32:06,0.0
1626852429502,2021-07-21 02:27:09,0.0
1626852202659,2021-07-21 02:23:22,0.0
1626852127219,2021-07-21 02:22:07,0.0
1626851831164,2021-07-21 02:17:11,0.0
1626851503068,2021-07-21 02:11:43,0.0
1626851330934,2021-07-21 02:08:50,0.0
1626850922608,2021-07-21 02:02:02,0.0
1626850605943,2021-07-21 01:56:45,0.0
1626850300733,2021-07-21 01:51:40,0.0
1626850004072,2021-07-21 01:46:44,0.0
1626849701485,2021-07-21 01:41:41,0.0
1626849401487,2021-07-21 01:36:41,0.0
1626849104927,2021-07-21 01:31:44,0.0
1626848813167,2021-07-21 01:26:53,0.0
1626848508499,2021-07-21 01:21:48,0.0
1626848204234,2021-07-21 01:16:44,0.0
1626847901749,2021-07-21 01:11:41,0.0
1626847604568,2021-07-21 01:06:44,0.0
1626847301361,2021-07-21 01:01:41,0.0
1626847002233,2021-07-21 00:56:42,0.0
1626846710728,2021-07-21 00:51:50,0.0
1626846351171,2021-07-21 00:45:51,0.0
1626846011977,2021-07-21 00:40:11,0.0
1626845716058,2021-07-21 00:35:16,0.0
1626845411661,2021-07-21 00:30:11,0.0
1626845111791,2021-07-21 00:25:11,0.0
1626844891848,2021-07-21 00:21:31,0.0
1626844511931,2021-07-21 00:15:11,0.0
1626844214988,2021-07-21 00:10:14,0.0
1626843991209,2021-07-21 00:06:31,0.0
1626843605105,2021-07-21 00:00:05,0.0
1626843418901,2021-07-20 23:56:58,0.0
1626842999233,2021-07-20 23:49:59,0.0
1626842702373,2021-07-20 23:45:02,0.0
1626842400730,2021-07-20 23:40:00,0.0
1626842100122,2021-07-20 23:35:00,0.0
1626841801157,2021-07-20 23:30:01,0.0
1626841501180,2021-07-20 23:25:01,0.0
1626841202496,2021-07-20 23:20:02,0.0
1626840899973,2021-07-20 23:14:59,0.0
1626840600084,2021-07-20 23:10:00,0.0
1626840300332,2021-07-20 23:05:00,0.0
1626840000290,2021-07-20 23:00:00,0.0
1626839703790,2021-07-20 22:55:03,0.0
1626839400801,2021-07-20 22:50:00,0.0
1626839059723,2021-07-20 22:44:19,0.0
1626838758362,2021-07-20 22:39:18,0.0
1626838461217,2021-07-20 22:34:21,0.0
1626838157742,2021-07-20 22:29:17,0.0
1626837857986,2021-07-20 22:24:17,0.0
1626837560006,2021-07-20 22:19:20,0.0
1626837258361,2021-07-20 22:14:18,0.0
1626836958248,2021-07-20 22:09:18,0.0
1626836664062,2021-07-20 22:04:24,0.0
1626836358172,2021-07-20 21:59:18,0.0
1626836062685,2021-07-20 21:54:22,0.0
1626835763580,2021-07-20 21:49:23,0.0
1626835460555,2021-07-20 21:44:20,0.0
1626835162912,2021-07-20 21:39:22,0.0
1626834860209,2021-07-20 21:34:20,0.0
1626834562630,2021-07-20 21:29:22,0.0
1626834261413,2021-07-20 21:24:21,0.0
1626833959204,2021-07-20 21:19:19,0.0
1626833659311,2021-07-20 21:14:19,0.0
1626833364989,2021-07-20 21:09:24,0.0
1626833058989,2021-07-20 21:04:18,0.0
1626832762304,2021-07-20 20:59:22,0.0
1626832464873,2021-07-20 20:54:24,0.0
1626832160033,2021-07-20 20:49:20,0.0
1626831863206,2021-07-20 20:44:23,0.0
1626831559628,2021-07-20 20:39:19,0.0
1626831263200,2021-07-20 20:34:23,0.0
1626830962850,2021-07-20 20:29:22,0.0
1626830660589,2021-07-20 20:24:20,0.0
1626830365729,2021-07-20 20:19:25,0.0
1626830061026,2021-07-20 20:14:21,0.0
1626829763391,2021-07-20 20:09:23,0.0
1626829467008,2021-07-20 20:04:27,0.0
1626829164591,2021-07-20 19:59:24,0.0
1626828860878,2021-07-20 19:54:20,0.0
1626828564476,2021-07-20 19:49:24,0.0
1626828261049,2021-07-20 19:44:21,0.0
1626827964522,2021-07-20 19:39:24,0.0
